id,start_date,motion:name,motion:number,motion:document,sources:link:url,legislative_session_id,result,counts:option:yes,counts:option:no,counts:option:abstain,number_of_people,present,identifier
50238,2019-06-20,"k úpravě rozpočtu v kapitole 01, 02, 07, 08 a 10",27,Z-7505,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50238,8,pass,48,0,4,65,52,50238
50240,2019-06-20,k návrhu na úplatné nabytí pozemku parc. č. 2287 v k. ú. Hostivař do vlastnictví hl. m. Prahy,28,Z-7205,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50240,8,pass,51,0,0,65,51,50240
50242,2019-06-20,k  návrhu na úplatné nabytí pozemku parc. č. 1215/7 v k. ú. Nebušice do vlastnictví hl. m. Prahy,29,Z-7455,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50242,8,pass,51,0,0,65,51,50242
50244,2019-06-20,"k návrhu na úplatné nabytí pozemků parc. č. 1693/2, 1693/8 a 1848 v k. ú. Hostivař do vlastnictví hl. m. Prahy",30,Z-7417,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50244,8,pass,52,0,0,65,52,50244
50246,2019-06-20,"k záměru odboru investičního MHMP na realizaci veřejné zakázky na stavební práce ""Stavba č. 0057 Prodloužení stoky A2, etapa 0004 část 05 - splašková kanalizace Jih, část 06 - dešťová kanalizace Jih""",31,Z-7054,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50246,8,pass,48,0,1,65,49,50246
50248,2019-06-20,"k záměru odboru investičního MHMP na realizaci veřejné zakázky ""Stavba č. 6963 Celk. přest. a rozšíření ÚČOV na Císař. ostrově, etapa 0005 Nátokový labyrint - pravý břeh""; stavební práce",32,Z-7336,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50248,8,pass,52,0,0,65,52,50248
50250,2019-06-20,"k záměru odboru investičního MHMP na realizaci veřejné zakázky ""Stavba č. 0057 Prodloužení stoky A2, etapa 0004, část 01 - gravitační stoka z Cholupic do A2; stavební práce""",33,Z-7268,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50250,8,pass,54,0,0,65,54,50250
50252,2019-06-20,"k záměru veřejné zakázky „Stavba č. 0113 TV Lipence, etapa 0011 Intenzifikace ČOV; stavební práce“",34,Z-7312,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50252,8,pass,49,0,0,65,49,50252
50254,2019-06-20,k záměru veřejné zakázky „Stavba č. 44151 TV Rekonstrukce stoky D; stavební práce“,35,Z-7418,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50254,8,pass,52,0,0,65,52,50254
50256,2019-06-20,"ke schválení záměru na realizaci veřejné zakázky ""Zajištění celoplošného nádobového sběru bioodpadu rostlinného původu na území hl. m. Prahy pro období 1. 1. 2020 - 31. 7. 2026""",36,Z-7500,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50256,8,pass,33,0,15,65,48,50256
50258,2019-06-20,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50258,8,pass,46,1,6,65,53,50258
50260,2019-06-20,"k revokaci usnesení Zastupitelstva HMP č. 28/93 ze dne 15. 6. 2017 k revokaci usnesení Zastupitelstva HMP č. 16/98 ze dne 28. 4. 2016 k odůvodnění veřejné zakázky stavba č. 0138 „TV Kunratice, etapa 0009 K Zeleným domkům“",37,Z-7311,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50260,8,pass,51,0,0,65,51,50260
50262,2019-06-20,k petici proti nadměrné zástavbě na Praze 15 na ploše mezi ulicemi Ovesná a Hornoměcholupská,38,Z-7472,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50262,8,pass,35,0,0,65,35,50262
50264,2019-06-20,k petici proti výstavbě bytových objektů a zachování stávající zeleně v lokalitě Třebešín,39,Z-7473,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50264,8,pass,38,0,0,65,38,50264
50266,2019-06-20,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50266,8,pass,45,1,0,65,46,50266
50268,2019-06-20,k Petici za dokončení celé III. etapy privatizace bytů ve vlastnictví hlavního města Prahy,40,Z-7503,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50268,8,fail,21,10,16,65,47,50268
50270,2019-06-20,k Petici za dokončení celé III. etapy privatizace bytů ve vlastnictví hlavního města Prahy,40,Z-7503,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50270,8,pass,34,0,2,65,36,50270
50272,2019-06-20,k Petici za dokončení celé III. etapy privatizace bytů ve vlastnictví hlavního města Prahy,40,Z-7503,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50272,8,pass,46,0,0,65,46,50272
50274,2019-06-20,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50274,8,pass,33,6,0,65,39,50274
50276,2019-06-20,"k návrhu na revokaci usnesení Zastupitelstva HMP č.17/4 ze dne 24.5.2012 ve znění pozdějších usnesení, k návrhu transformace majetku hl. m. Prahy tvořeného bytovým fondem nesvěřeným Statutem hl. m. Prahy městským částem formou prodeje",41,Z-7450,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50276,8,fail,24,11,21,65,56,50276
50278,2019-06-20,"k návrhu na revokaci usnesení Zastupitelstva HMP č.17/4 ze dne 24.5.2012 ve znění pozdějších usnesení, k návrhu transformace majetku hl. m. Prahy tvořeného bytovým fondem nesvěřeným Statutem hl. m. Prahy městským částem formou prodeje",41,Z-7450,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50278,8,pass,33,24,0,65,57,50278
50280,2019-06-20,k návrhu na vykonání usnesení ZHMP - privatizace bytového fondu,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50280,8,fail,31,2,14,65,47,50280
50282,2019-06-20,k návrhu na vykonání usnesení ZHMP - privatizace bytového fondu,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50282,8,fail,22,0,20,65,42,50282
50284,2019-06-20,k návrhu opatření proti nečinnosti - nerespektování pravidel pro privatizaci bytových domů,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50284,8,fail,21,0,30,65,51,50284
50286,2019-06-20,k vyhlášení klimatického závazku Hl. m. Prahy,42,Z-7482,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50286,8,fail,23,19,7,65,49,50286
50288,2019-06-20,k vyhlášení klimatického závazku Hl. m. Prahy,42,Z-7482,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50288,8,pass,34,0,15,65,49,50288
50290,2019-06-20,k žádosti Pardubického kraje o udělení souhlasu s vedením vlaků v závazku veřejné služby na území hlavního města Prahy,43,Z-7414,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50290,8,pass,40,0,0,65,40,50290
50292,2019-06-20,k návrhu na poskytnutí účelové investiční dotace na výstavbu 4. nástupiště v železniční stanici Praha-Vršovice,44,Z-7238,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50292,8,pass,44,0,0,65,44,50292
50294,2019-06-20,k návrhu na poskytnutí finančních prostředků formou účelové dotace MČ Praha 14 a k úpravě vlastního rozpočtu hl.m. Prahy,45,Z-7419,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50294,8,pass,49,0,0,65,49,50294
50296,2019-06-20,k návrhu na úpravu rozpočtu kapitálových a běžných výdajů MHMP ODO- sk v kapitole 03 Doprava,46,Z-7478,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50296,8,pass,43,0,1,65,44,50296
50298,2019-06-20,k návrhu na úpravu rozpočtu kapitálových výdajů INV MHMP na rok 2019 v kap. 03,47,Z-7386,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50298,8,fail,22,3,28,65,53,50298
50300,2019-06-20,k návrhu na úpravu rozpočtu kapitálových výdajů INV MHMP na rok 2019 v kap. 03,47,Z-7386,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50300,8,pass,36,0,4,65,40,50300
50302,2019-06-20,k návrhu na uzavření smlouvy č. 110/2019 o poskytnutí finančních prostředků z rozpočtu Státního fondu dopravní infrastruktury na rok 2019,48,Z-7486,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50302,8,pass,53,0,0,65,53,50302
50304,2019-06-20,"k záměru odboru investičního MHMP na realizaci veřejné zakázky ""Stavba č. 44544 Terminál Smíchovské nádraží, projektová a inženýrská činnost""",49,Z-7448,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50304,8,pass,51,0,0,65,51,50304
50306,2019-06-20,k návrhu na uzavření smlouvy o spolupráci se společností Hornbach Baumarkt CS spol. s r.o. při přípravě a realizaci stavby č. 42932 P+R Černý Most III.,50,Z-7255,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50306,8,pass,56,0,0,65,56,50306
50308,2019-06-20,k návrhu na úplatné nabytí pozemku parc. č. 1538/211 v k.ú. Řeporyje do vlastnictví hl. m. Prahy,51,Z-7261,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50308,8,pass,55,0,0,65,55,50308
50310,2019-06-20,ke Zprávě o plnění rozpočtu hlavního města Prahy a vyúčtování výsledků hospodaření hlavního města Prahy za rok 2018 - závěrečný účet,52,Z-7199,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50310,8,pass,56,0,0,65,56,50310
50312,2019-06-20,k Účetní závěrce hl. m. Prahy za rok 2018,53,Z-7376,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50312,8,pass,53,0,0,65,53,50312
50314,2019-06-20,k návrhu rozpočtu hlavního města Prahy na rok 2019 a střednědobého výhledu rozpočtu hlavního města Prahy do roku 2024,54,Z-7374,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50314,8,pass,46,0,7,65,53,50314
50316,2019-06-21,"k návrhu na účelové určení finančních prostředků hlavního města Prahy, obdržených jako příjem z hazardních her",,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50316,8,pass,49,0,0,65,49,50316
50318,2019-06-21,k návrhu na rozpočtová opatření související s daní z příjmů právnických osob za zdaňovací období roku 2018 a k vratkám podílů na daňové povinnosti městským částem hl.m. Prahy,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50318,8,pass,45,0,0,65,45,50318
50320,2019-06-21,k návrhu na úpravu rozpočtu hl. m. Prahy v souvislosti s dodatečným přiznáním k dani z příjmů právnických osob hl.m. Prahy za rok 2015 a k vratkám podílů na dodatečné daňové povinnosti hl. m. Prahy městským částem hl. m. Prahy,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50320,8,pass,46,0,0,65,46,50320
50322,2019-06-21,"k žádosti MČ Praha - Šeberov o změnu účelu finančních prostředků obdržených v roce 2019 jako podíl MČ na odvodu z loterií dle § 41i odst. 1 písm. b) zákona č. 202/1990 Sb., o loteriích a jiných podobných hrách, ve znění zákona č. 458/2011 Sb., a daně z hazardních her podle zákona č. 187/2016 Sb., o dani z hazardních her",,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50322,8,pass,47,0,0,65,47,50322
50324,2019-06-21,"k návrhu na poskytnutí účelových dotací městským částem hl. m. Prahy  obdržených výnos z  daně z hazardních her podle zákona č. 187/2016 Sb., o dani z hazardních her, a jako odvod z loterií dle zákona č. 202/1990 Sb., o loteriích a jiných podobných hrách, ve znění zákona č. 458/2011 Sb., v období od 1.1.2019 do 31.5.2019",,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50324,8,pass,49,0,0,65,49,50324
50326,2019-06-21,k návrhu na uzavření dodatku č. 1 k veřejnoprávní smlouvě č. INO/16/06/000358/2018 o poskytnutí návratné finanční výpomoci poskytnuté MČ Praha - Dolní Měcholupy na financování akce Výstavba komunitního centra z rozpočtu hlavního města Prahy v roce 2018,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50326,8,pass,49,0,0,65,49,50326
50328,2019-06-21,k návrhu na poskytnutí návratné finanční výpomoci MČ Praha 14 z rozpočtu hlavního města Prahy v roce 2019 a k úpravě rozpočtu vlastního hl. m. Prahy,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50328,8,pass,48,0,0,65,48,50328
50330,2019-06-21,k návrhu na poskytnutí návratné finanční výpomoci MČ Praha - Dolní Měcholupy z rozpočtu hlavního města Prahy v roce 2019 a k úpravě rozpočtu vlastního hl. m. Prahy,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50330,8,pass,49,0,0,65,49,50330
50332,2019-06-21,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50332,8,pass,49,0,0,65,49,50332
50334,2019-06-21,k návrhu na poskytnutí účelové investiční dotace městské části Praha 14 na vrub kapitoly 1016 - rezerva na spolufinancování projektů EU/EHP z rozpočtu hlavního města Prahy,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50334,8,pass,50,0,0,65,50,50334
50336,2019-06-21,k návrhu na poskytnutí účelové dotace městské části Praha - Řeporyje na vrub kapitoly 1016 - rezerva na spolufinancování projektů EU/EHP z rozpočtu hlavního města Prahy,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50336,8,pass,49,0,0,65,49,50336
50338,2019-06-21,"k návrhu na poskytnutí účelové dotace z rozpočtu hl. m. Prahy v roce 2019 na akci ""Stavba opěrné zdi v ul. Na Vrchu - odstranění havarie"" pro MČ Praha – Řeporyje",,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50338,8,pass,49,0,0,65,49,50338
50340,2019-06-21,"k návrhu na poskytnutí účelové dotace z rozpočtu hl. m. Prahy v roce 2019 na akci ""Stavba opěrné zdi nad ul. Rokytná - odstranění havarie"" pro MČ Praha – Nedvězí",,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50340,8,pass,50,0,0,65,50,50340
50342,2019-06-21,k Inventarizační zprávě o inventarizaci majetku a závazků hl.m. Prahy za rok 2018,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50342,8,pass,48,0,0,65,48,50342
50344,2019-06-21,k záměru odboru HOM MHMP na realizaci veřejné zakázky „Dodávka a instalace nových svítidel veřejného osvětlení“,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50344,8,pass,49,0,0,65,49,50344
50346,2019-06-21,k návrhu na poskytnutí účelové investiční dotace z rozpočtu vlastního hl.m. Prahy na rok 2019 Městské části Praha - Šeberov na výkup pozemků,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50346,8,pass,46,0,0,65,46,50346
50348,2019-06-21,k návrhu na uzavření smíru - pozemky k.ú. Motol,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50348,8,pass,46,0,0,65,46,50348
50350,2019-06-21,k návrhu prodeje částí pozemku parc.č. 2020/1 v k.ú. Košíře,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50350,8,pass,45,0,0,65,45,50350
50352,2019-06-21,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50352,8,pass,44,0,0,65,44,50352
50354,2019-06-21,k návrhu směny v k.ú. Hostivař mezi fyzickými osobami a hl. m. Prahou,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50354,8,pass,44,0,0,65,44,50354
50356,2019-06-21,"ke směně pozemků v k.ú. Zličín, Háje, Hostivař a Modřany mezi hlavním městem Prahou a fyzickou osobou",,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50356,8,pass,42,0,0,65,42,50356
50358,2019-06-21,"k návrhu směny pozemků parc. č. 5030/9, parc.č. 5030/10 a parc.č. 5030/13 v k.ú. Smíchov ve vlastnictví Makkarata Group, s.r.o. za pozemek parc. č. 5030/4 a část pozemku parc.č. 5030/15 v k.ú. Smíchov ve vlastnictví hl.m. Prahy",,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50358,8,pass,44,0,0,65,44,50358
50360,2019-06-21,"k návrhu směny části pozemku parc. č. 21/1, vč. panelů na pozemku umístěných, v k.ú. Liboc ve vlastnictví fyzické osoby za pozemek parc. č. 648/3 v k.ú. Ruzyně ve vlastnictví hl.m. Prahy",,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50360,8,pass,44,0,0,65,44,50360
50362,2019-06-21,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50362,8,pass,44,0,0,65,44,50362
50364,2019-06-21,"k návrhu na bezúplatné nabytí pozemků parcelní číslo 950/7 a 985/1 v k.ú. Satalice, obec Praha, z vlastnictví České republiky, příslušnost hospodařit s majetkem státu: Úřad pro zastupování státu ve věcech majetkových, do vlastnictví hlavního města Prahy",,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50364,8,pass,44,0,0,65,44,50364
50366,2019-06-21,"k návrhu na bezúplatné nabytí pozemku parcelní číslo 811/2, v k.ú. Dolní Měcholupy, obec Praha, z vlastnictví České republiky, příslušnost hospodařit s majetkem státu: Úřad pro zastupování státu ve věcech majetkových, do vlastnictví hlavního města Prahy",,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50366,8,pass,44,0,0,65,44,50366
50368,2019-06-21,"k návrhu na bezúplatné nabytí pozemku parcelní číslo 1402/6 v k.ú. Řeporyje, obec Praha, z vlastnictví České republiky, příslušnost hospodařit s majetkem státu: Úřad pro zastupování státu ve věcech majetkových, do vlastnictví hlavního města Prahy",,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50368,8,pass,45,0,0,65,45,50368
50370,2019-06-21,"k návrhu na bezúplatné nabytí pozemku parcelní číslo 207/2, v k.ú. Královice, obec Praha, z vlastnictví České republiky, příslušnost hospodařit s majetkem státu: Úřad pro zastupování státu ve věcech majetkových, do vlastnictví hlavního města Prahy",,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50370,8,pass,45,0,0,65,45,50370
50372,2019-06-21,"k návrhu na bezúplatné nabytí pozemků v k. ú. Ďáblice, Hostivař, Lochkov z vlastnictví České republiky, příslušnost hospodařit s majetkem státu pro Státní pozemkový úřad, IČO: 01312774 do vlastnictví hlavního města Prahy dle § 7 zákona č. 503/2012 Sb., o Státním pozemkovém úřadu a o změně některých souvisejících zákonů, ve znění pozdějších předpisů",,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=50372,8,pass,45,0,0,65,45,50372
